rxn,rxnName,GPR,lowMean,highMean,deltaFlux,absDeltaFlux,lowRange,highRange,rangeChange
QULNS,"Quinolinate synthase",ZMO1_ZMO1871,3.11163946685877e-05,1.01786893875103e-05,-2.09377052810774e-05,2.09377052810774e-05,3.48454849347495e-10,1.33460847760595e-11,-3.35108764571435e-10
ASPtex,"L-aspartate transport via diffusion (extracellular to periplasm)",,-2.18170633559112e-05,-8.85242627646221e-07,2.09318207282649e-05,2.09318207282649e-05,4.36341267118223e-05,1.77048525529244e-06,-4.18636414565299e-05
EAR140y,"Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)",ZMO1_ZMO1692,2.25716132325303e-05,2.51976704063608e-06,-2.00518461918942e-05,2.00518461918942e-05,4.51432264650605e-05,5.03953408127215e-06,-4.01036923837884e-05
EX_mg2_e,"Mg exchange",,-2.94777342388538e-05,-9.64266212122311e-06,1.98350721176307e-05,1.98350721176307e-05,2.95070098835966e-10,1.26192389870994e-11,-2.82450859848867e-10
MG2tex,"Magnesium (Mg+2) transport via diffusion (extracellular to periplasm)",,2.94777342388538e-05,9.64266212122311e-06,-1.98350721176307e-05,1.98350721176307e-05,2.95070098835966e-10,1.26192389870994e-11,-2.82450859848867e-10
MOAT,"3-deoxy-D-manno-octulosonic acid transferase",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
USHD,"UDP-sugar hydrolase",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
LPADSS,"Lipid A disaccaride synthase",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
TDSK,"Tetraacyldisaccharide 4'kinase",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
EDTXS1,"Endotoxin Synthesis (lauroyl transferase)",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
EDTXS2,"Endotoxin Synthesis (myristoyl transferase)",,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
MOAT2,"3-deoxy-D-manno-octulosonic acid transferase",ZMO1_ZMO0792 or ZMO1_ZMO1689,2.91301677297475e-05,9.38925382664934e-06,-1.97409139030981e-05,1.97409139030981e-05,1.11841005390295e-06,8.63425064735704e-08,-1.03206754742938e-06
EX_ser__L_e,"L-Serine exchange",,2.0585036285376e-05,8.81414603613045e-07,-1.9703621681763e-05,1.9703621681763e-05,4.1170072570752e-05,1.76282920722609e-06,-3.94072433635259e-05
SERtex,"L-serine transport via diffusion (extracellular to periplasm)",,-2.05850313912126e-05,-8.81411153841327e-07,1.97036202373713e-05,1.97036202373713e-05,4.11700627824252e-05,1.76282230768265e-06,-3.94072404747425e-05
EX_asp__L_e,"L-Aspartate exchange",,2.05835350470807e-05,8.86199700289581e-07,-1.96973353467911e-05,1.96973353467911e-05,4.11670700941613e-05,1.77239940057916e-06,-3.93946706935822e-05
CYSDS,"Cysteine Desulfhydrase",ZMO1_ZMO0327 or ZMO1_ZMO0676,2.05733254797832e-05,8.81413855805847e-07,-1.96919116239773e-05,1.96919116239773e-05,4.11466509595663e-05,1.76282771161169e-06,-3.93838232479547e-05
ACS,"Acetyl-CoA synthetase",ZMO1_ZMO0704,2.05745338226794e-05,8.86203812731738e-07,-1.96883300099477e-05,1.96883300099477e-05,4.11490676453588e-05,1.77240762546348e-06,-3.93766600198953e-05
ADA,"Adenosine deaminase",ZMO1_ZMO0971,2.05745039632709e-05,8.86202754789976e-07,-1.96883012084809e-05,1.96883012084809e-05,4.11490079265418e-05,1.77240550957995e-06,-3.93766024169619e-05
MG2uabcpp,"Magnesium (Mg+2) ABC transporter (ubtake, periplasm)",ZMO1_ZMO0915,2.05673536144947e-05,8.85240964182695e-07,-1.9682112650312e-05,1.9682112650312e-05,4.11347072289894e-05,1.77048192836539e-06,-3.9364225300624e-05
ACOATA,"Acetyl-CoA ACP transacylase",ZMO1_ZMO1278 or ZMO1_ZMO1899,-2.05513338034009e-05,-8.7471468646072e-07,1.96766191169402e-05,1.96766191169402e-05,8.22756076934553e-05,3.52182900087428e-06,-7.8753778692581e-05
PGP161abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",ZMO1_ZMO1790,2.05793616060802e-05,1.32211534236783e-06,-1.92572462637123e-05,1.92572462637123e-05,4.11587232121604e-05,2.64423068473566e-06,-3.85144925274247e-05
PGPP161pp,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:1)",,2.05793616060802e-05,1.32211534236783e-06,-1.92572462637123e-05,1.92572462637123e-05,4.11587232121604e-05,2.64423068473566e-06,-3.85144925274247e-05
G1PTT,"Glucose-1-phosphate thymidylyltransferase",ZMO1_ZMO1767 or ZMO1_ZMO1100,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
TDPGDH,"DTDPglucose 4,6-dehydratase",ZMO1_ZMO0941 or ZMO1_ZMO0941,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
TDPDRE,"DTDP-4-dehydrorhamnose 3,5-epimerase",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
TDPDRR,"DTDP-4-dehydrorhamnose reductase",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
GLCTR1,"Glucosyltransferase I (LPS core synthesis)",ZMO1_ZMO1735,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
GLCTR3,"Glucosyltransferase III (LPS core synthesis)",ZMO1_ZMO1957,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPT4,"Heptosyltransferase IV (LPS core synthesis)",ZMO1_ZMO1957,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPT1,"Heptosyltransferase I (LPS core synthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPT2,"Heptosyltransferase II (LPS core synthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
MOAT3C,"3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
RHAT1,"Rhamnosyltransferase I (LPS core biosynthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
GALT1,"Galactosyltransferase I (LPS core synthesis)",ZMO1_ZMO1957,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
GLCTR2,"Glucosyltransferase II (LPS core synthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPK1,"LPS heptose kinase I (LPS core synthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPT3,"Heptosyltransferase III (LPS core synthesis)",,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
HEPK2,"LPS heptose kinase II (LPS core synthesis)",ZMO1_ZMO1189,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
COLIPAabcpp,"Core oligosaccharide lipid A transport via ABC system (periplasm)",ZMO1_ZMO1790,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
COLIPAabctex,"Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)",(ZMO1_ZMO1393 or ZMO1_ZMO1394) and ZMO1_ZMO0277,2.85711056586799e-05,9.3460886810872e-06,-1.92250169775927e-05,1.92250169775927e-05,2.85911767754953e-10,1.22153493019344e-11,-2.73696418453019e-10
DMPPS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)",ZMO1_ZMO0875,2.83420327955092e-05,9.27111487511903e-06,-1.90709179203902e-05,1.90709179203902e-05,5.66840655910185e-05,1.85422297502381e-05,-3.81418358407804e-05
IPDPS,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)",ZMO1_ZMO0875,2.83420327955092e-05,9.27111487511903e-06,-1.90709179203902e-05,1.90709179203902e-05,5.66840655910185e-05,1.85422297502381e-05,-3.81418358407804e-05
PG161abcpp,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",ZMO1_ZMO1790,2.51705408410408e-05,6.71813686103393e-06,-1.84524039800069e-05,1.84524039800069e-05,5.03410816820817e-05,1.34362737220679e-05,-3.69048079600138e-05
PGPP161,"Phosphatidylglycerol phosphate phosphatase (n-C16:1)",,2.37440887352141e-05,6.41758409453208e-06,-1.7326504640682e-05,1.7326504640682e-05,4.74881774704281e-05,1.28351681890642e-05,-3.46530092813639e-05
EAR100y,"Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)",ZMO1_ZMO1692,1.73165575069281e-05,0,-1.73165575069281e-05,1.73165575069281e-05,3.46331150138562e-05,0,-3.46331150138562e-05
ASNNpp,"L-asparaginase",ZMO1_ZMO1683,1.76329979524326e-05,7.53034807721847e-07,-1.68799631447107e-05,1.68799631447107e-05,3.52659959048651e-05,1.50606961544369e-06,-3.37599262894214e-05
ASNt2rpp,"L-asparagine reversible transport via proton symport (periplasm)",ZMO1_ZMO1804,-1.76291477093633e-05,-7.53034299805222e-07,1.68761134095581e-05,1.68761134095581e-05,3.52582954187266e-05,1.50606859961044e-06,-3.37522268191162e-05
FBP,"Fructose-bisphosphatase",ZMO1_ZMO0482,1.72748435147696e-05,6.61059203821424e-07,-1.66137843109482e-05,1.66137843109482e-05,3.45496870295392e-05,1.32211840764285e-06,-3.32275686218964e-05
FBA,"Fructose-bisphosphate aldolase",ZMO1_ZMO0179,-1.72748435147696e-05,-6.61059743833903e-07,1.66137837709357e-05,1.66137837709357e-05,3.45496870295392e-05,1.32211948766781e-06,-3.32275675418714e-05
CYTD,"Cytidine deaminase",ZMO1_ZMO0864,1.72594846455745e-05,6.5889921485162e-07,-1.66005854307229e-05,1.66005854307229e-05,3.4518969291149e-05,1.31779842970324e-06,-3.32011708614457e-05
CLPNS160pp,"Cardiolipin synthase (periplasmic, n-C16:0)",ZMO1_ZMO0314 or ZMO1_ZMO0314,2.20974713622201e-05,5.87905697102542e-06,-1.62184143911947e-05,1.62184143911947e-05,9.50076054849283e-06,4.09014660363027e-07,-9.0917458881298e-06
3OAS100,"3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)",ZMO1_ZMO1278 or ZMO1_ZMO1278,1.63886794663469e-05,6.58905822552247e-07,-1.57297736437947e-05,1.57297736437947e-05,3.27773589326939e-05,1.31781164510449e-06,-3.14595472875894e-05
3HAD100,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)",ZMO1_ZMO1146,1.63886794663469e-05,6.58905822552247e-07,-1.57297736437947e-05,1.57297736437947e-05,3.27773589326939e-05,1.31781164510449e-06,-3.14595472875894e-05
3OAR100,"3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)",ZMO1_ZMO0090 or ZMO1_ZMO0169 or ZMO1_ZMO0226 or ZMO1_ZMO0309 or ZMO1_ZMO0318 or ZMO1_ZMO0341 or ZMO1_ZMO0797 or ZMO1_ZMO1222 or ZMO1_ZMO1576 or ZMO1_ZMO1578 or ZMO1_ZMO1692 or ZMO1_ZMO1946 or ZMO1_ZMOp33x or ZMO1_ZMOp39x,1.63886794663469e-05,6.58905833006429e-07,-1.57297736333405e-05,1.57297736333405e-05,3.27773589326939e-05,1.31781166601286e-06,-3.1459547266681e-05
PHEtex,"L-phenylalanine transport via diffusion (extracellular to periplasm)",,-1.63706382101622e-05,-6.61058066953046e-07,1.57095801432091e-05,1.57095801432091e-05,3.27412764203243e-05,1.32211613390609e-06,-3.14191602864182e-05
CBPS,"Carbamoyl-phosphate synthase (glutamine-hydrolysing)",( ZMO1_ZMO1618 and ZMO1_ZMO0735 ) or ZMO1_ZMO1617,1.63715369221346e-05,6.63926740002152e-07,-1.57076101821325e-05,1.57076101821325e-05,3.27430738442692e-05,1.3278534800043e-06,-3.14152203642649e-05
DCTPD,"DCTP deaminase",ZMO1_ZMOp33x018,1.63595717621991e-05,6.63933049188724e-07,-1.56956387130104e-05,1.56956387130104e-05,3.27191435243983e-05,1.32786609837745e-06,-3.13912774260208e-05
CDAPPA141,"CDP-Diacylglycerol pyrophostatase (n-C14:1)",,1.63254298858515e-05,6.61055651468784e-07,-1.56643742343827e-05,1.56643742343827e-05,3.2650859771703e-05,1.32211130293757e-06,-3.13287484687654e-05
FACOAE80,"Fatty-acid-CoA thioesterase (octanoate)",,1.63771147770638e-05,1.26563001589738e-06,-1.51114847611665e-05,1.51114847611665e-05,3.27542295541277e-05,2.53126003179477e-06,-3.02229695223329e-05
EX_ile__L_e,"L-Isoleucine exchange",,1.53724705779269e-05,5.87609606853522e-07,-1.47848609710734e-05,1.47848609710734e-05,3.07449411558539e-05,1.17521921370704e-06,-2.95697219421468e-05
GDPTPDP,"Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase",ZMO1_ZMO0086,1.54376532029155e-05,6.58906996187092e-07,-1.47787462067284e-05,1.47787462067284e-05,3.08753064058309e-05,1.31781399237418e-06,-2.95574924134567e-05
CDAPPA140,"CDP-Diacylglycerol pyrophostatase (n-C14:0)",,1.54376508544262e-05,6.58906713581773e-07,-1.47787441408444e-05,1.47787441408444e-05,3.08753017088524e-05,1.31781342716355e-06,-2.95574882816889e-05
NTPP6,"Nucleoside triphosphate pyrophosphorylase (atp)",ZMO1_ZMO1095,1.54387214589968e-05,6.61061283298715e-07,-1.4777660175698e-05,1.4777660175698e-05,3.08774429179935e-05,1.32212256659743e-06,-2.95553203513961e-05
AACPS9,"Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)",ZMO1_ZMO0704,1.54398486864628e-05,6.64652062418025e-07,-1.47751966240448e-05,1.47751966240448e-05,3.08796973729256e-05,1.32930412483605e-06,-2.95503932480896e-05
APH160,"Acylphosphatase (C16:0)",,1.54376508881415e-05,6.63934327272279e-07,-1.47737165608692e-05,1.47737165608692e-05,3.0875301776283e-05,1.32786865454456e-06,-2.95474331217384e-05
FA160ACPHi,"Fatty-acyl-ACP hydrolase",,1.54344714338928e-05,6.61057699336424e-07,-1.47734137345564e-05,1.47734137345564e-05,3.08689428677857e-05,1.32211539867285e-06,-2.95468274691128e-05
GLUtex,"L-glutamate transport via diffusion (extracellular to periplasm)",,-1.54376546181003e-05,-6.64650087855989e-07,1.47730045302443e-05,1.47730045302443e-05,3.08753092362005e-05,1.32930017571198e-06,-2.95460090604886e-05
CDAPPA120,"CDP-Diacylglycerol pyrophostatase (n-C12:0)",,1.54376445929581e-05,6.64650921072298e-07,-1.47729936718858e-05,1.47729936718858e-05,3.08752891859162e-05,1.3293018421446e-06,-2.95459873437716e-05
GTHRDabcpp,"Reduced glutathione via ABC system (periplasm)",ZMO1_ZMO0983 and ZMO1_ZMO0981 and ZMO1_ZMO0982,1.54344273260628e-05,6.61780017152398e-07,-1.47726473089104e-05,1.47726473089104e-05,3.08688546521256e-05,1.3235600343048e-06,-2.95452946178208e-05
EX_glu__L_e,"L-Glutamate exchange",,1.54333523261969e-05,6.61059465167924e-07,-1.4772292861029e-05,1.4772292861029e-05,3.08667046523938e-05,1.32211893033585e-06,-2.95445857220579e-05
GMPR,"GMP reductase",ZMO1_ZMO1321,1.54331763901122e-05,6.61063503679202e-07,-1.4772112886433e-05,1.4772112886433e-05,3.08663527802244e-05,1.3221270073584e-06,-2.9544225772866e-05
D_LACt2pp,"D-lactate transport via proton symport (periplasm)",,-1.54331724110173e-05,-6.6106030747028e-07,1.47721121035471e-05,1.47721121035471e-05,3.08663448220347e-05,1.32212061494056e-06,-2.95442242070941e-05
APH161,"Acylphosphatase (C16:1)",,1.54308900518919e-05,6.58899316561385e-07,-1.47719907353305e-05,1.47719907353305e-05,3.08617801037838e-05,1.31779863312277e-06,-2.9543981470661e-05
FA161ACPHi,"Fatty-acyl-ACP hydrolase",,1.54308878345683e-05,6.58903781711856e-07,-1.47719840528565e-05,1.47719840528565e-05,3.08617756691367e-05,1.31780756342371e-06,-2.9543968105713e-05
NMNAT,"Nicotinamide-nucleotide adenylyltransferase",ZMO1_ZMO1662,1.54301333149443e-05,6.58905980999158e-07,-1.47712273339451e-05,1.47712273339451e-05,3.08602666298886e-05,1.31781196199832e-06,-2.95424546678903e-05
LGTHL,"Lactoylglutathione lyase",ZMO1_ZMO0760,1.54299493453129e-05,6.58907944709032e-07,-1.47710414006039e-05,1.47710414006039e-05,3.08598986906258e-05,1.31781588941806e-06,-2.95420828012077e-05
GLYOX3,"Glyoxalase III",ZMO1_ZMO1618,1.54299493453129e-05,6.58907944709032e-07,-1.47710414006039e-05,1.47710414006039e-05,3.08598986906258e-05,1.31781588941806e-06,-2.95420828012077e-05
GLYOX,"Hydroxyacylglutathione hydrolase",ZMO1_ZMO0759,1.54299493453129e-05,6.58907944709032e-07,-1.47710414006039e-05,1.47710414006039e-05,3.08598986906258e-05,1.31781588941806e-06,-2.95420828012077e-05
EX_lac__D_e,"D-lactate exchange",,1.54298159316079e-05,6.58901730429507e-07,-1.47709142011784e-05,1.47709142011784e-05,3.08596318632158e-05,1.31780346085901e-06,-2.95418284023568e-05
FA140ACPHi,"Fatty-acyl-ACP hydrolase",,1.54344784417691e-05,6.63933688916412e-07,-1.47705447528527e-05,1.47705447528527e-05,3.08689568835382e-05,1.32786737783282e-06,-2.95410895057054e-05
EX_dha_e,"Dihydroxyacetone exchange",,1.54288744722941e-05,6.58908020054281e-07,-1.47699664522398e-05,1.47699664522398e-05,3.08577489445882e-05,1.31781604010856e-06,-2.95399329044797e-05
FA100ACPHi,"Fatty-acyl-ACP hydrolase",,1.5434465820377e-05,6.64648288961622e-07,-1.47698175314154e-05,1.47698175314154e-05,3.0868931640754e-05,1.32929657792324e-06,-2.95396350628307e-05
APH140,"Acylphosphatase (C14:0)",,1.54333571617701e-05,6.63929570377569e-07,-1.47694275913926e-05,1.47694275913926e-05,3.08667143235403e-05,1.32785914075514e-06,-2.95388551827851e-05
NTPTP1,"Nucleoside triphosphate tripolyhydrolase",ZMO1_ZMO0842 or ZMO1_ZMO1485,1.54333498205253e-05,6.63935255689493e-07,-1.47694145648358e-05,1.47694145648358e-05,3.08666996410507e-05,1.32787051137899e-06,-2.95388291296717e-05
GDPDPK,"GDP diphosphokinase",ZMO1_ZMO0086 or ZMO1_ZMO0086,1.54301247915404e-05,6.61060832352067e-07,-1.47690639591883e-05,1.47690639591883e-05,3.08602495830807e-05,1.32212166470413e-06,-2.95381279183766e-05
GTPDPK,"GTP diphosphokinase",ZMO1_ZMO0086,1.54301220397442e-05,6.6106191692894e-07,-1.47690601228152e-05,1.47690601228152e-05,3.08602440794884e-05,1.32212383385788e-06,-2.95381202456305e-05
MGSA,"Methylglyoxal synthase",ZMO1_ZMO1428,1.54299522815998e-05,6.61056740613883e-07,-1.47688955409859e-05,1.47688955409859e-05,3.08599045631997e-05,1.32211348122777e-06,-2.95377910819719e-05
NTD4,"5'-nucleotidase (CMP)",ZMO1_ZMO0985,1.54333534519453e-05,6.64649527989003e-07,-1.47687039239563e-05,1.47687039239563e-05,3.08667069038905e-05,1.32929905597801e-06,-2.95374078479125e-05
CDAPPA160,"CDP-Diacylglycerol pyrophostatase (n-C16:0)",,1.54267662253492e-05,6.58907266870477e-07,-1.47678589584787e-05,1.47678589584787e-05,3.08535324506983e-05,1.31781453374095e-06,-2.95357179169574e-05
ICL,"Isocitrate lyase",ZMO1_ZMO0558,1.54267628825339e-05,6.58907148272034e-07,-1.47678557342618e-05,1.47678557342618e-05,3.08535257650677e-05,1.31781429654407e-06,-2.95357114685237e-05
CDAPPA180,"CDP-Diacylglycerol pyrophostatase (n-C18:0)",,1.54288765926308e-05,6.61060936169196e-07,-1.47678156564616e-05,1.47678156564616e-05,3.08577531852616e-05,1.32212187233839e-06,-2.95356313129232e-05
NADDP,"NAD diphosphatase",ZMO1_ZMO1604 or ZMO1_ZMO0938,1.54288755694766e-05,6.61061442113036e-07,-1.47678141273635e-05,1.47678141273635e-05,3.08577511389531e-05,1.32212288422607e-06,-2.95356282547271e-05
APH181,"Acylphosphatase (C18:1)",,1.54288666872333e-05,6.61061403688448e-07,-1.47678052835449e-05,1.47678052835449e-05,3.08577333744666e-05,1.3221228073769e-06,-2.95356105670897e-05
FA141ACPHi,"Fatty-acyl-ACP hydrolase",,1.54265930685239e-05,6.58906574998646e-07,-1.47676864935253e-05,1.47676864935253e-05,3.08531861370479e-05,1.31781314999729e-06,-2.95353729870506e-05
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",( ZMO1_ZMO0401 or ZMO1_ZMO1055 or ZMO1_ZMO1487 ),1.54288707332473e-05,6.61780588662175e-07,-1.47670901445851e-05,1.47670901445851e-05,3.08577414664946e-05,1.32356117732435e-06,-2.95341802891702e-05
NTPP4,"Nucleoside triphosphate pyrophosphorylase (ctp)",ZMO1_ZMO1095,1.54256470737452e-05,6.58899987858929e-07,-1.47667470858863e-05,1.47667470858863e-05,3.08512941474904e-05,1.31779997571786e-06,-2.95334941717725e-05
CDAPPA161,"CDP-Diacylglycerol pyrophostatase (n-C16:1)",,1.54256489946316e-05,6.5890779576489e-07,-1.47667411988667e-05,1.47667411988667e-05,3.08512979892632e-05,1.31781559152978e-06,-2.95334823977334e-05
DHAtex,"Dihydroxyacetone transport via diffusion (extracellular to periplasm)",,-1.54256479815771e-05,-6.58907681675867e-07,1.47667402999012e-05,1.47667402999012e-05,3.08512959631542e-05,1.31781536335173e-06,-2.95334805998025e-05
NTPP2,"Nucleoside triphosphate pyrophosphorylase (gtp)",ZMO1_ZMO1095 or ZMO1_ZMO1562 or ZMO1_ZMO0013,1.54255180282864e-05,6.58908657882179e-07,-1.47666093704042e-05,1.47666093704042e-05,3.08510360565728e-05,1.31781731576436e-06,-2.95332187408084e-05
GTHRDabc2pp,"Glutathione export via ABC system (cytoplasm to periplasm)",ZMO1_ZMO1790 and ZMO1_ZMOp39x013,1.54298187395287e-05,6.64649586884405e-07,-1.47651691526443e-05,1.47651691526443e-05,3.08596374790574e-05,1.32929917376881e-06,-2.95303383052886e-05
FA80ACPHi,"Fatty-acyl-ACP hydrolase",,1.54288703697741e-05,6.63931886721386e-07,-1.47649384830528e-05,1.47649384830528e-05,3.08577407395483e-05,1.32786377344277e-06,-2.95298769661055e-05
DHAtpp,"Dihydroxyacetone transport via facilitated diffusion (periplasm)",,-1.54256508476619e-05,-6.61059631306008e-07,1.47645912163559e-05,1.47645912163559e-05,3.08513016953239e-05,1.32211926261202e-06,-2.95291824327118e-05
NTPP3,"Nucleoside triphosphate pyrophosphorylase (dctp)",ZMO1_ZMO1095,1.54256502581058e-05,6.61061961530491e-07,-1.47645882965753e-05,1.47645882965753e-05,3.08513005162117e-05,1.32212392306098e-06,-2.95291765931507e-05
CDAPPA181,"CDP-Diacylglycerol pyrophostatase (n-C18:1)",,1.54255052834723e-05,6.61061184470792e-07,-1.47644440990015e-05,1.47644440990015e-05,3.08510105669446e-05,1.32212236894158e-06,-2.9528888198003e-05
APH141,"Acylphosphatase (C14:1)",,1.54222968624662e-05,6.58905357442396e-07,-1.47633915050238e-05,1.47633915050238e-05,3.08445937249324e-05,1.31781071488479e-06,-2.95267830100476e-05
CYSabc2pp,"L-cysteine export via ABC system (cytoplasm to periplasm)",ZMO1_ZMOp39x013 and ZMO1_ZMO1790,1.54222918647351e-05,6.58904047295169e-07,-1.476338781744e-05,1.476338781744e-05,3.08445837294703e-05,1.31780809459034e-06,-2.95267756348799e-05
ADNCYC,"Adenylate cyclase",ZMO1_ZMO0480,1.5422290949737e-05,6.58906056905453e-07,-1.47633848928315e-05,1.47633848928315e-05,3.08445818994739e-05,1.31781211381091e-06,-2.9526769785663e-05
NTPP7,"Nucleoside triphosphate pyrophosphorylase (dttp)",ZMO1_ZMO1095,1.54222899158531e-05,6.5890522546818e-07,-1.47633846903849e-05,1.47633846903849e-05,3.08445798317062e-05,1.31781045093636e-06,-2.95267693807699e-05
APH120,"Acylphosphatase (C12:0)",,1.54255165057586e-05,6.63926866931367e-07,-1.47615896388272e-05,1.47615896388272e-05,3.08510330115172e-05,1.32785373386273e-06,-2.95231792776544e-05
FA120ACPHi,"Fatty-acyl-ACP hydrolase",,1.54255159668576e-05,6.639296184526e-07,-1.4761586348405e-05,1.4761586348405e-05,3.08510319337152e-05,1.3278592369052e-06,-2.952317269681e-05
ASNN,"L-asparaginase",ZMO1_ZMO1683,1.54255067494557e-05,6.63937100378771e-07,-1.47615696490769e-05,1.47615696490769e-05,3.08510134989113e-05,1.32787420075754e-06,-2.95231392981538e-05
NTPP1,"Nucleoside triphosphate pyrophosphorylase (dgtp)",ZMO1_ZMO1095 or ZMO1_ZMO0013,1.5422290406014e-05,6.61061839958468e-07,-1.47612285660555e-05,1.47612285660555e-05,3.0844580812028e-05,1.32212367991694e-06,-2.9522457132111e-05
NTPP5,"Nucleoside triphosphate pyrophosphorylase (datp)",( ZMO1_ZMO1095 ),1.54222877915458e-05,6.6106123389379e-07,-1.4761226557652e-05,1.4761226557652e-05,3.08445755830915e-05,1.32212246778758e-06,-2.95224531153039e-05
DADK,"Deoxyadenylate kinase",ZMO1_ZMO0538,1.54222877915458e-05,6.6106123389379e-07,-1.4761226557652e-05,1.4761226557652e-05,3.08445755830915e-05,1.32212246778758e-06,-2.95224531153039e-05
PPGPPDP,"Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",ZMO1_ZMO0086,1.54222853604447e-05,6.61061375224314e-07,-1.47612239852203e-05,1.47612239852203e-05,3.08445707208893e-05,1.32212275044863e-06,-2.95224479704407e-05
NTPP8,"Nucleoside triphosphate pyrophosphorylase (utp)",ZMO1_ZMO1095,1.542229274328e-05,6.63932603746538e-07,-1.47583601395335e-05,1.47583601395335e-05,3.08445854865601e-05,1.32786520749308e-06,-2.9516720279067e-05
